id,player_id,team_id,season_id,first_name,last_name,full_name,season_abbreviation,team_abbreviation,position,jersey_number,handedness,rookie,captaincy,age,draft_plus_minus,draft_plus_minus_string,draft_year,games_played,game_score,game_score_pg,goals_created,off_point_shares,def_point_shares,point_shares
,6761,,65,Pierre,Engvall,Pierre Engvall,19-20,TOR,C,,L,false,,23.31,6,+6,2014,15,14.97,1.0,,,,
,848,,12,Rich,Peverley,Rich Peverley,07-08,MIL,C,,R,false,,25.21,8,+8,2000,45,44.87,1.0,,,,
,2509,,34,Michal,Repik,Michal Repik,10-11,RCH,RW,,R,false,,21.72,4,+4,2007,29,28.89,1.0,,,,
,4557,,48,Emerson,Etem,Emerson Etem,14-15,NOR,RW,,L,false,,22.26,5,+5,2010,22,21.9,1.0,,,,
,4421,,43,Anton,Lander,Anton Lander,13-14,OKC,C,,L,false,,22.41,5,+5,2009,46,45.75,0.99,,,,
,5915,,57,Austin,Czarnik,Austin Czarnik,17-18,PRO,F,,R,false,,24.78,7,+7,2011,64,63.65,0.99,,,,
,4489,,43,Spencer,Abbott,Spencer Abbott,13-14,TOR,RW,,R,false,,25.39,8,+8,2006,64,63.64,0.99,,,,
,5660,,68,Kenny,Agostino,Kenny Agostino,20-21,TOR,LW,,L,false,,28.4,11,+11,2010,22,21.86,0.99,,,,
,5043,,54,Sven,Andrighetto,Sven Andrighetto,16-17,STJ,C,,L,false,,23.5,6,+6,2011,20,19.87,0.99,,,,
,8635,,68,Alexander,Barabanov,Alexander Barabanov,20-21,SJ/TOR,LW,,L,false,,26.27,9,+9,2012,4,3.97,0.99,,,,
,5651,,54,Brendan,Leipsic,Brendan Leipsic,16-17,TOR,LW,,L,false,,22.34,5,+5,2012,49,48.63,0.99,,,,
,5426,,57,Garnet,Hathaway,Garnet Hathaway,17-18,STK,RW,,R,false,,25.83,8,+8,2010,18,17.86,0.99,,,,
,5721,,68,Patrick,Brown,Patrick Brown,20-21,HSK,C,,R,false,,28.32,11,+11,2010,9,8.93,0.99,,,,
,6342,,77,Anthony,Richard,Anthony Richard,22-23,LAV,F,,L,false,,25.75,8,+8,2015,55,54.53,0.99,,,,
,681,,30,Mark,Mancari,Mark Mancari,09-10,POR,RW,,R,false,,24.2,7,+7,2003,74,73.33,0.99,,,,
,4064,,54,Jordan,Weal,Jordan Weal,16-17,LV,C,,R,false,,24.44,7,+7,2010,43,42.59,0.99,,,,
,1752,,51,Mason,Raymond,Mason Raymond,15-16,STK,LW,,L,false,,30.01,12,+12,2004,15,14.85,0.99,,,,
,4190,,43,Linden,Vey,Linden Vey,13-14,MCH,C,,R,false,,22.18,5,+5,2009,43,42.57,0.99,,,,
,5372,,61,Pontus,Åberg,Pontus Åberg,18-19,SD,RW,,R,false,,24.99,7,+7,2012,2,1.98,0.99,,,,
,6236,,51,Tyler,Morley,Tyler Morley,15-16,SD,C,,L,true,,23.76,6,+6,2010,2,1.98,0.99,,,,
,8062,,65,Jerad,Rosburg,Jerad Rosburg,19-20,TEX,D,,L,true,,23.26,6,+6,2014,2,1.98,0.99,,,,
,41,,16,Joel,Perrault,Joel Perrault,08-09,SA,C,,R,false,,25.46,8,+8,2001,46,45.53,0.99,,,,
,91,,16,Ryan,Shannon,Ryan Shannon,08-09,BNG,RW,,R,false,,25.56,8,+8,2001,36,35.61,0.99,,,,
,7528,,77,Tommy,Novak,Tommy Novak,22-23,MIL,C,,L,,,25.4,8,+8,2015,25,24.71,0.99,,,,
,902,,12,Robert,Nilsson,Robert Nilsson,07-08,SPR,C,,L,false,,22.69,5,+5,2003,5,4.94,0.99,,,,
,1849,,16,Steve,Downie,Steve Downie,08-09,NOR/PHI,RW,,R,false,,21.47,4,+4,2005,27,26.67,0.99,,,,
,4948,,65,Stefan,Noesen,Stefan Noesen,19-20,WBS,RW,,R,false,,26.61,9,+9,2011,22,21.73,0.99,,,,
,156,,16,Chris,Bourque,Chris Bourque,08-09,HER,LW,,L,false,,22.64,5,+5,2004,69,68.14,0.99,,,,
,4614,,43,Tomas,Jurco,Tomas Jurco,13-14,GR,LW,,L,false,,20.73,3,+3,2011,32,31.57,0.99,,,,
,1000,,30,Chris,Minard,Chris Minard,09-10,SPR,LW,,L,false,,27.84,10,+10,2000,40,39.46,0.99,,,,
,2402,,43,Chris,Mueller,Chris Mueller,13-14,TEX,C,,R,false,,27.55,10,+10,2004,60,59.17,0.99,,,,
,5896,,77,Matthew,Peca,Matthew Peca,22-23,SPR,C,,L,false,,29.41,12,+12,2011,32,31.53,0.99,,,,
,6590,,57,Denis,Malgin,Denis Malgin,17-18,SPR,F,,R,false,,20.67,3,+3,2015,13,12.8,0.98,,,,
,4060,,40,Gustav,Nyquist,Gustav Nyquist,12-13,GR,RW,,L,false,,23.05,6,+6,2007,58,57.08,0.98,,,,
,3059,,16,Miroslav,Satan,Miroslav Satan,08-09,WBS,LW,,L,false,,33.92,16,+16,1993,10,9.84,0.98,,,,
,344,,16,Kurtis,Foster,Kurtis Foster,08-09,HOU,D,,R,false,,26.83,9,+9,2000,6,5.9,0.98,,,,
,5018,,77,Martin,Frk,Martin Frk,22-23,SPR,RW,,R,false,,28.96,11,+11,2012,61,59.98,0.98,,,,
,3743,,37,Nick,Bonino,Nick Bonino,11-12,SYR,C,,L,false,,23.42,6,+6,2006,19,18.66,0.98,,,,
,7737,,68,Joel,Kellman,Joel Kellman,20-21,SJ,C,,L,false,,26.33,9,+9,2012,19,18.65,0.98,,,,
,1352,,30,Brett,Sterling,Brett Sterling,09-10,CHI,LW,,L,false,,25.41,8,+8,2002,55,53.91,0.98,,,,
,5137,,57,Brian,Gionta,Brian Gionta,17-18,RCH,RW,,R,false,,38.68,21,+21,1997,1,0.98,0.98,,,,
,4185,,48,Jonathan,Marchessault,Jonathan Marchessault,14-15,SYR,RW,,R,false,,23.73,6,+6,2009,68,66.59,0.98,,,,
,6779,,68,Boris,Katchouk,Boris Katchouk,20-21,SYR,LW,,L,false,,22.26,5,+5,2016,29,28.39,0.98,,,,
,3898,,34,Brayden,Schenn,Brayden Schenn,10-11,MCH,C,,L,true,,19.08,2,+2,2009,7,6.85,0.98,,,,
,351,,34,Alexandre,Picard,Alexandre Picard,10-11,SA,LW,,L,false,,24.95,7,+7,2004,20,19.57,0.98,,,,
,6872,,68,Lane,Pederson,Lane Pederson,20-21,TUC,C,,R,false,,23.13,6,+6,2015,16,15.65,0.98,,,,
,1445,,12,Matt,Moulson,Matt Moulson,07-08,MCH,LW,,L,false,,23.89,6,+6,2002,57,55.74,0.98,,,,
,4562,,65,Sam,Carrick,Sam Carrick,19-20,SD,C,,R,false,,27.63,10,+10,2010,46,44.95,0.98,,,,
,89,,12,Keith,Aucoin,Keith Aucoin,07-08,ALB,C,,R,false,,28.88,11,+11,1997,38,37.12,0.98,,,,
,5954,,48,Robby,Fabbri,Robby Fabbri,14-15,CHI,C,,L,true,,18.66,1,+1,2014,3,2.93,0.98,,,,
,437,,16,Jared,Ross,Jared Ross,08-09,PHI,C,,L,false,,26.01,8,+8,2001,64,62.47,0.98,,,,
,7346,,68,Taylor,Raddysh,Taylor Raddysh,20-21,SYR,RW,,R,false,,22.59,5,+5,2016,27,26.33,0.98,,,,
,6872,,77,Lane,Pederson,Lane Pederson,22-23,ABB/CHI,C,,R,,,25.13,8,+8,2015,22,21.44,0.97,,,,
,4514,,51,Josh,Leivo,Josh Leivo,15-16,TOR,LW,,R,false,,22.32,5,+5,2011,51,49.7,0.97,,,,
,4644,,48,Vladislav,Namestnikov,Vladislav Namestnikov,14-15,SYR,C,,L,false,,21.83,4,+4,2011,34,33.12,0.97,,,,
,5697,,51,David,Pastrnak,David Pastrnak,15-16,PRO,RW,,R,false,,19.32,2,+2,2014,3,2.92,0.97,,,,
,554,,30,Corey,Locke,Corey Locke,09-10,HFD,C,,L,false,,25.37,8,+8,2002,76,73.97,0.97,,,,
,8432,,68,Morgan,Barron,Morgan Barron,20-21,HFD,F,,L,true,,21.78,4,+4,2017,21,20.41,0.97,,,,
,6098,,73,Chase,De Leo,Chase De Leo,21-22,UTI,C,,L,false,,25.91,8,+8,2014,55,53.43,0.97,,,,
,8610,,73,Nicholas,Robertson,Nicholas Robertson,21-22,TOR,LW,,L,false,,20.02,3,+3,2019,28,27.19,0.97,,,,
,784,,16,Jeff,Taffe,Jeff Taffe,08-09,WBS,C,,L,false,,27.59,10,+10,1999,74,71.84,0.97,,,,
,6293,,68,Nathan,Todd,Nathan Todd,20-21,MB,C,,R,false,,24.81,7,+7,2014,36,34.93,0.97,,,,
,8676,,73,Alex,Newhook,Alex Newhook,21-22,COL,C,,R,true,,20.64,3,+3,2019,10,9.7,0.97,,,,
,4114,,51,Mike,Sislo,Mike Sislo,15-16,ALB,RW,,R,false,,27.67,10,+10,2006,57,55.27,0.97,,,,
,1780,,30,Scott,Parse,Scott Parse,09-10,MCH,RW,,R,false,,25.04,8,+8,2002,14,13.57,0.97,,,,
,144,,12,Brad,Richardson,Brad Richardson,07-08,LE,RW,,L,false,,22.62,5,+5,2003,38,36.83,0.97,,,,
,3144,,37,Aaron,Palushaj,Aaron Palushaj,11-12,HAM,RW,,R,false,,22.04,5,+5,2007,35,33.92,0.97,,,,
,6360,,57,Daniel,Sprong,Daniel Sprong,17-18,WBS,RW,,R,true,,20.51,3,+3,2015,65,62.95,0.97,,,,
,6858,,61,C.J.,Smith,C.J. Smith,18-19,ROC,LW,,L,false,,23.81,6,+6,2013,62,60.03,0.97,,,,
,6169,,65,Sam,Gagner,Sam Gagner,19-20,BAK,RW,,R,false,,30.12,13,+13,2007,4,3.87,0.97,,,,
,2350,,77,Chris,Terry,Chris Terry,22-23,BRI,F,,L,false,,33.46,16,+16,2007,61,58.98,0.97,,,,
,4052,,37,Cory,Conacher,Cory Conacher,11-12,NOR,LW,,L,true,,21.77,4,+4,2008,75,72.5,0.97,,,,
,3543,,34,Zac,Dalpe,Zac Dalpe,10-11,CHA,C,,R,true,,20.88,3,+3,2008,22,21.25,0.97,,,,
,8524,,68,Connor,McMichael,Connor McMichael,20-21,HER,C,,L,true,,19.68,2,+2,2019,33,31.86,0.97,,,,
,234,,12,Brandon,Nolan,Brandon Nolan,07-08,ALB,LW,,L,false,,24.18,7,+7,2001,48,46.34,0.97,,,,
,1785,,37,Jacob,Micflikier,Jacob Micflikier,11-12,HER,F,,L,false,,27.2,10,+10,2002,57,55.02,0.97,,,,
,6069,,65,Ryan,Lomberg,Ryan Lomberg,19-20,STK,LW,,L,false,,24.78,7,+7,2013,21,20.26,0.96,,,,
,7666,,73,Connor,Dewar,Connor Dewar,21-22,IA,C,,L,false,,22.24,5,+5,2017,19,18.33,0.96,,,,
,3582,,43,Eric,O'Dell,Eric O'Dell,13-14,STJ,C,,R,false,,23.25,6,+6,2008,42,40.46,0.96,,,,
,8744,,73,Jakob,Pelletier,Jakob Pelletier,21-22,STK,LW,,L,true,,20.54,3,+3,2019,66,63.52,0.96,,,,
,239,,16,Ryan,Vesce,Ryan Vesce,08-09,WOR,RW,,R,false,,26.46,9,+9,2000,67,64.48,0.96,,,,
,7345,,61,Alex,Barré-Boulet,Alex Barré-Boulet,18-19,SYR,C,,L,true,,21.33,4,+4,2015,74,71.2,0.96,,,,
,4112,,43,Ryan,Spooner,Ryan Spooner,13-14,PRO,C,,L,false,,21.64,4,+4,2010,49,47.14,0.96,,,,
,6786,,61,Dillon,Dube,Dillon Dube,18-19,STK,C,,L,true,,20.17,3,+3,2016,37,35.57,0.96,,,,
,7362,,65,Logan,Brown,Logan Brown,19-20,BEL,C,,L,false,,21.55,4,+4,2016,25,24.03,0.96,,,,
,64,,16,Pierre-Alexandre,Parenteau,Pierre-Alexandre Parenteau,08-09,HFD,RW,,R,false,,25.5,8,+8,2001,74,71.12,0.96,,,,
,954,,12,Krys,Kolanos,Krys Kolanos,07-08,QC,LW,,R,false,,26.15,9,+9,1999,65,62.45,0.96,,,,
,7147,,68,Joachim,Blichfeld,Joachim Blichfeld,20-21,SJ,RW,,R,false,,22.18,5,+5,2016,25,23.99,0.96,,,,
,1342,,12,Brad,Moran,Brad Moran,07-08,MTB,C,,L,false,,28.51,11,+11,1997,74,70.99,0.96,,,,
,8711,,73,Alexander,Holtz,Alexander Holtz,21-22,UTI,F,,R,true,,19.66,2,+2,2020,52,49.88,0.96,,,,
,4403,,37,Wojtek,Wolski,Wojtek Wolski,11-12,CT,LW,,L,false,,25.57,8,+8,2004,6,5.75,0.96,,,,
,1973,,12,Petri,Kontiola,Petri Kontiola,07-08,RFD,C,,R,false,,22.96,5,+5,2003,66,63.2,0.96,,,,
,4589,,65,Mike,Sgarbossa,Mike Sgarbossa,19-20,HER,C,,L,false,,27.16,10,+10,2010,39,37.32,0.96,,,,
,7361,,61,Drake,Batherson,Drake Batherson,18-19,BEL,RW,,R,true,,20.4,3,+3,2016,59,56.43,0.96,,,,
,4430,,77,Brad,Hunt,Brad Hunt,22-23,COL,D,,L,false,,34.08,17,+17,2006,24,22.95,0.96,,,,
,8627,,73,Drew,O’Connor,Drew O’Connor,21-22,WBS,LW,,L,true,,23.28,6,+6,2016,33,31.5,0.95,,,,
,5555,,48,Shea,Theodore,Shea Theodore,14-15,NOR,D,,L,true,,19.13,2,+2,2013,9,8.59,0.95,,,,
,5540,,65,T.J.,Tynan,T.J. Tynan,19-20,COL,C,,R,false,,27.57,10,+10,2010,42,40.08,0.95,,,,
,3609,,37,Rhett,Rakhshani,Rhett Rakhshani,11-12,BRI,RW,,R,false,,23.54,6,+6,2006,49,46.74,0.95,,,,
,5834,,48,Matt,Lorito,Matt Lorito,14-15,ALB,F,,L,true,,24.22,7,+7,2008,11,10.49,0.95,,,,
,1312,,16,Andrew,Ebbett,Andrew Ebbett,08-09,IOW,C,,L,false,,25.72,8,+8,2001,28,26.7,0.95,,,,
,3737,,34,Linus,Omark,Linus Omark,10-11,OKC,LW,,L,false,,23.62,6,+6,2005,26,24.79,0.95,,,,
,7359,,61,Victor,Olofsson,Victor Olofsson,18-19,ROC,LW,,L,false,,23.18,6,+6,2013,66,62.86,0.95,,,,
,5080,,54,Seth,Griffith,Seth Griffith,16-17,TOR,RW,,R,false,,23.71,6,+6,2011,38,36.19,0.95,,,,
,6875,,57,Nick,Merkley,Nick Merkley,17-18,TUC,RW,,R,true,,20.33,3,+3,2015,38,36.19,0.95,,,,
,4060,,37,Gustav,Nyquist,Gustav Nyquist,11-12,GR,LW,,L,true,,22.05,5,+5,2007,56,53.31,0.95,,,,
,2249,,30,Brock,Trotter,Brock Trotter,09-10,HAM,C,,R,false,,22.68,5,+5,2005,75,71.37,0.95,,,,
,3777,,43,Brandon,Pirri,Brandon Pirri,13-14,RFD,C,,L,false,,22.45,5,+5,2009,26,24.73,0.95,,,,
,6085,,54,Ondrej,Kase,Ondrej Kase,16-17,SD,RW,,R,true,,20.87,3,+3,2014,14,13.31,0.95,,,,
,1825,,16,Claude,Giroux,Claude Giroux,08-09,PHI,RW,,R,true,,20.69,3,+3,2006,33,31.36,0.95,,,,
,5360,,65,Oliver,Kylington,Oliver Kylington,19-20,STK,D,,L,false,,22.34,5,+5,2015,3,2.85,0.95,,,,
,4859,,40,Brett,Ritchie,Brett Ritchie,12-13,TEX,RW,,R,true,,19.22,2,+2,2011,5,4.75,0.95,,,,
,6291,,51,Tyler,Currier,Tyler Currier,15-16,SPR/UTI,RW,,R,false,,27.46,10,+10,2006,2,1.9,0.95,,,,
,1966,,16,Mike,Santorelli,Mike Santorelli,08-09,MIL,C,,R,false,,22.77,5,+5,2004,70,66.41,0.95,,,,
,1438,,16,Jiri,Tlusty,Jiri Tlusty,08-09,TOR,LW,,L,false,,20.52,3,+3,2006,66,62.6,0.95,,,,
,3942,,73,Michael,Del Zotto,Michael Del Zotto,21-22,BEL,D,,L,false,,31.25,14,+14,2008,26,24.66,0.95,,,,
,776,,30,Brandon,Bochenski,Brandon Bochenski,09-10,NOR,RW,,R,false,,27.47,10,+10,2000,42,39.82,0.95,,,,
,7669,,68,Trey,Fix-Wolansky,Trey Fix-Wolansky,20-21,CLE,RW,,R,false,,21.32,4,+4,2017,9,8.53,0.95,,,,
,5961,,73,Jonny,Brodzinski,Jonny Brodzinski,21-22,HFD,RW,,R,false,,28.26,11,+11,2011,36,34.09,0.95,,,,
,6191,,57,Tanner,Fritz,Tanner Fritz,17-18,BRI,RW,,R,false,,26.09,9,+9,2009,35,33.13,0.95,,,,
,6057,,61,Riley,Barber,Riley Barber,18-19,HER,RW,,R,false,,24.62,7,+7,2012,64,60.56,0.95,,,,
,1758,,16,Kyle,Greentree,Kyle Greentree,08-09,QC,LW,,L,false,,24.85,7,+7,2002,79,74.75,0.95,,,,
,6857,,61,Roope,Hintz,Roope Hintz,18-19,TEX,LW,,L,false,,21.84,4,+4,2015,21,19.87,0.95,,,,
,3777,,57,Brandon,Pirri,Brandon Pirri,17-18,CHI,C,,L,false,,26.45,9,+9,2009,57,53.88,0.95,,,,
,5888,,57,Vinnie,Hinostroza,Vinnie Hinostroza,17-18,RFD,C,,R,false,,23.47,6,+6,2012,23,21.74,0.95,,,,
,7335,,77,Axel,Jonsson-Fjallby,Axel Jonsson-Fjallby,22-23,MB,LW,,L,,,24.61,7,+7,2016,4,3.78,0.95,,,,
,8560,,68,Wyatt,Kalynuk,Wyatt Kalynuk,20-21,RFD,D,,L,true,,23.44,6,+6,2015,8,7.56,0.95,,,,
,5481,,43,William,Karlsson,William Karlsson,13-14,NOR,C,,L,false,,20.7,3,+3,2011,9,8.5,0.94,,,,
,2017,,16,Vladimir,Sobotka,Vladimir Sobotka,08-09,PRO,C,,L,false,,21.22,4,+4,2005,44,41.55,0.94,,,,
,1350,,40,Joey,Crabb,Joey Crabb,12-13,HER,RW,,R,false,,29.47,12,+12,2001,12,11.33,0.94,,,,
,7378,,77,Christian,Wolanin,Christian Wolanin,22-23,ABB,D,,L,,,27.52,10,+10,2013,49,46.26,0.94,,,,
,5827,,51,Devin,Shore,Devin Shore,15-16,TEX,C,,L,true,,21.17,4,+4,2012,23,21.71,0.94,,,,
,5073,,68,Tyler,Graovac,Tyler Graovac,20-21,MB,C,,L,false,,27.41,10,+10,2011,9,8.49,0.94,,,,
,681,,16,Mark,Mancari,Mark Mancari,08-09,POR,RW,,R,false,,23.2,6,+6,2003,73,68.83,0.94,,,,
,6098,,68,Chase,De Leo,Chase De Leo,20-21,SD,C,,L,false,,24.91,7,+7,2014,37,34.87,0.94,,,,
,5915,,65,Austin,Czarnik,Austin Czarnik,19-20,STK,RW,,R,false,,26.78,9,+9,2011,32,30.15,0.94,,,,
,7469,,73,Gabriel,Vilardi,Gabriel Vilardi,21-22,ONT,C,,R,false,,22.1,5,+5,2017,39,36.73,0.94,,,,
,6681,,77,Vinni,Lettieri,Vinni Lettieri,22-23,PRO,C,,R,false,,27.62,10,+10,2013,43,40.49,0.94,,,,
,6430,,54,Tim,Heed,Tim Heed,16-17,SJ,D,,R,false,,25.65,8,+8,2009,55,51.77,0.94,,,,
,6658,,68,Ty,Ronning,Ty Ronning,20-21,HFD,RW,,R,false,,22.92,5,+5,2016,18,16.94,0.94,,,,
,6382,,57,Andreas,Johnsson,Andreas Johnsson,17-18,TOR,LW,,L,false,,22.83,5,+5,2013,54,50.82,0.94,,,,
,5943,,51,Jakub,Vrana,Jakub Vrana,15-16,HER,LW,,L,true,,19.56,2,+2,2014,36,33.87,0.94,,,,
,6891,,61,Jeremy,Bracco,Jeremy Bracco,18-19,TOR,RW,,R,false,,21.51,4,+4,2015,75,70.55,0.94,,,,
,8619,,73,Jack,Rathbone,Jack Rathbone,21-22,ABB,D,,L,true,,22.34,5,+5,2017,39,36.65,0.94,,,,
,529,,16,Jeremy,Williams,Jeremy Williams,08-09,TOR,RW,,R,false,,24.65,7,+7,2002,46,43.22,0.94,,,,
,6057,,77,Riley,Barber,Riley Barber,22-23,TEX,RW,,R,false,,28.62,11,+11,2012,64,60.13,0.94,,,,
,4485,,51,Nick,Cousins,Nick Cousins,15-16,LV,C,,L,false,,22.17,5,+5,2011,38,35.68,0.94,,,,
,6020,,57,Nikita,Soshnikov,Nikita Soshnikov,17-18,TOR,RW,,L,false,,23.94,6,+6,2012,19,17.84,0.94,,,,
,2006,,73,James,Neal,James Neal,21-22,SPR,LW,,L,false,,34.06,17,+17,2005,28,26.29,0.94,,,,
,5078,,61,Chad,Ruhwedel,Chad Ruhwedel,18-19,WBS,D,,R,false,,28.38,11,+11,2008,5,4.69,0.94,,,,
,1890,,16,Artem,Anisimov,Artem Anisimov,08-09,HFD,C,,L,false,,20.33,3,+3,2006,80,74.99,0.94,,,,
,3894,,40,Oliver,Ekman-Larsson,Oliver Ekman-Larsson,12-13,POR,D,,L,false,,21.18,4,+4,2009,20,18.74,0.94,,,,
,3533,,43,Carter,Ashton,Carter Ashton,13-14,TOR,RW,,L,false,,22.47,5,+5,2009,24,22.48,0.94,,,,
,6489,,77,Alexander,Nylander,Alexander Nylander,22-23,WBS,RW,,R,,,24.56,7,+7,2016,54,50.58,0.94,,,,
,6146,,57,Nic,Petan,Nic Petan,17-18,MB,LW,,L,false,,22.5,5,+5,2013,52,48.7,0.94,,,,
,3794,,37,Mats,Zuccarello,Mats Zuccarello,11-12,CT,RW,,L,false,,24.05,7,+7,2005,37,34.65,0.94,,,,
,8614,,77,Alex,Galchenyuk,Alex Galchenyuk,22-23,COL,C,,L,false,,28.61,11,+11,2012,38,35.58,0.94,,,,
,2224,,12,Jeff,Friesen,Jeff Friesen,07-08,LE,LW,,L,false,,31.13,14,+14,1994,5,4.68,0.94,,,,
,1752,,12,Mason,Raymond,Mason Raymond,07-08,MTB,LW,,L,true,,22.01,4,+4,2004,20,18.71,0.94,,,,
,3604,,57,Jordan,Szwarz,Jordan Szwarz,17-18,PRO,C,,R,false,,26.36,9,+9,2009,52,48.64,0.94,,,,
,7132,,68,Cooper,Marody,Cooper Marody,20-21,BAK,RW,,R,false,,23.75,6,+6,2015,39,36.47,0.94,,,,
,6681,,61,Vinni,Lettieri,Vinni Lettieri,18-19,HFD,RW,,R,false,,23.62,6,+6,2013,48,44.88,0.94,,,,
,6043,,57,Nikita,Scherbak,Nikita Scherbak,17-18,LAV,RW,,L,false,,21.73,4,+4,2014,26,24.31,0.94,,,,
,7926,,68,Jeremy,Davies,Jeremy Davies,20-21,CHI,D,,L,false,,23.8,6,+6,2015,9,8.41,0.93,,,,
,4879,,77,Charles,Hudon,Charles Hudon,22-23,COL,LW,,L,false,,28.25,11,+11,2012,57,53.26,0.93,,,,
,1753,,30,Mark,Letestu,Mark Letestu,09-10,WBS,C,,R,false,,24.63,7,+7,2003,63,58.86,0.93,,,,
,2350,,73,Chris,Terry,Chris Terry,21-22,BRI,F,,L,false,,32.46,15,+15,2007,61,56.99,0.93,,,,
,6733,,61,Matt,Luff,Matt Luff,18-19,ONT,RW,,R,false,,21.38,4,+4,2015,36,33.62,0.93,,,,
,89,,40,Keith,Aucoin,Keith Aucoin,12-13,TOR,C,,R,false,,33.88,16,+16,1997,34,31.75,0.93,,,,
,3743,,34,Nick,Bonino,Nick Bonino,10-11,SYR,C,,L,true,,22.42,5,+5,2006,8,7.47,0.93,,,,
,8918,,73,JJ,Peterka,JJ Peterka,21-22,ROC,RW,,L,true,,19.68,2,+2,2020,70,65.34,0.93,,,,
,2185,,34,Mathieu,Beaudoin,Mathieu Beaudoin,10-11,SA,RW,,R,false,,26.46,9,+9,2002,27,25.2,0.93,,,,
,4548,,54,Paul,Carey,Paul Carey,16-17,HER,LW,,L,false,,27.99,10,+10,2007,55,51.32,0.93,,,,
,7454,,61,Troy,Terry,Troy Terry,18-19,SD,RW,,R,true,,21.03,4,+4,2015,41,38.24,0.93,,,,
,1000,,37,Chris,Minard,Chris Minard,11-12,GR,LW,,L,false,,29.84,12,+12,2000,39,36.37,0.93,,,,
,6285,,68,Kalle,Kossila,Kalle Kossila,20-21,TOR,C,,L,false,,27.44,10,+10,2011,28,26.08,0.93,,,,
,1417,,30,Mathieu,Darche,Mathieu Darche,09-10,HAM,LW,,L,false,,32.82,15,+15,1995,32,29.8,0.93,,,,
,3097,,61,Mario,Kempe,Mario Kempe,18-19,TUC,RW,,L,false,,30.01,12,+12,2007,10,9.31,0.93,,,,
,5037,,48,Andrew,Miller,Andrew Miller,14-15,OKC,RW,,R,false,,26.01,8,+8,2007,63,58.65,0.93,,,,
,2445,,30,Vladimir,Zharkov,Vladimir Zharkov,09-10,LOW,RW,,L,false,,21.7,4,+4,2006,23,21.41,0.93,,,,
,6355,,61,Michael,Dal Colle,Michael Dal Colle,18-19,BRI,LW,,L,false,,22.25,5,+5,2014,34,31.64,0.93,,,,
,4568,,43,J.T.,Miller,J.T. Miller,13-14,HFD,C,,L,false,,20.52,3,+3,2011,41,38.15,0.93,,,,
,34,,12,Alexandre,Giroux,Alexandre Giroux,07-08,CHI/HER,C,,L,false,,26.27,9,+9,1999,68,63.27,0.93,,,,
,6409,,61,Jayce,Hawryluk,Jayce Hawryluk,18-19,SPR,RW,,R,false,,22.72,5,+5,2014,31,28.84,0.93,,,,
,220,,12,Kevin,Bieksa,Kevin Bieksa,07-08,MTB,D,,R,false,,26.3,9,+9,1999,1,0.93,0.93,,,,
,400,,12,Zack,Stortini,Zack Stortini,07-08,SPR,C,,R,false,,22.02,5,+5,2003,4,3.72,0.93,,,,
,2587,,61,Jason,Demers,Jason Demers,18-19,TUC,D,,R,false,,30.29,13,+13,2006,1,0.93,0.93,,,,
,2695,,57,Zach,Parise,Zach Parise,17-18,IA,LW,,L,false,,33.16,16,+16,2002,1,0.93,0.93,,,,
,3152,,16,Justin,Pender,Justin Pender,08-09,LOW,D,,R,true,,19.9,2,+2,2007,2,1.86,0.93,,,,
,3913,,40,Cody,Lampl,Cody Lampl,12-13,GR,D,,R,true,,26.26,9,+9,2004,1,0.93,0.93,,,,
,6056,,65,Madison,Bowey,Madison Bowey,19-20,GR,D,,R,false,,24.42,7,+7,2013,1,0.93,0.93,,,,
,8603,,68,Robert,Calisti,Robert Calisti,20-21,BEL,D,,L,true,,19.65,2,+2,2019,1,0.93,0.93,,,,
,8863,,73,Derek,Topatigh,Derek Topatigh,21-22,CHI,D,,R,true,,24.55,7,+7,2015,1,0.93,0.93,,,,
,1352,,12,Brett,Sterling,Brett Sterling,07-08,CHI,LW,,L,false,,23.41,6,+6,2002,70,65.1,0.93,,,,
,1357,,43,Blair,Jones,Blair Jones,13-14,ABB,C,,R,false,,26.99,9,+9,2005,38,35.33,0.93,,,,
,6476,,61,Andrew,Mangiapane,Andrew Mangiapane,18-19,STK,LW,,L,false,,22.46,5,+5,2014,15,13.94,0.93,,,,
,4185,,51,Jonathan,Marchessault,Jonathan Marchessault,15-16,SYR,RW,,R,false,,24.73,7,+7,2009,11,10.22,0.93,,,,
,4592,,73,Victor,Rask,Victor Rask,21-22,IA,C,,L,false,,28.56,11,+11,2011,10,9.29,0.93,,,,
,872,,12,Ryan,Bayda,Ryan Bayda,07-08,ALB,LW,,R,false,,26.78,9,+9,1999,21,19.49,0.93,,,,
,6858,,73,C.J.,Smith,C.J. Smith,21-22,CHI,LW,,L,false,,26.81,9,+9,2013,60,55.68,0.93,,,,
,7016,,77,Cameron,Hughes,Cameron Hughes,22-23,CV,LW,,L,false,,25.95,8,+8,2015,55,51.04,0.93,,,,
,2359,,37,Patrick,Maroon,Patrick Maroon,11-12,SYR,LW,,L,false,,23.41,6,+6,2006,75,69.59,0.93,,,,
,3642,,61,Andrew,Agozzino,Andrew Agozzino,18-19,COL,LW,,L,false,,27.72,10,+10,2009,56,51.95,0.93,,,,
,1352,,40,Brett,Sterling,Brett Sterling,12-13,CHI,LW,,L,false,,28.41,11,+11,2002,48,44.52,0.93,,,,
