,Player,Match_1,Score_1,Match_2,Score_2,Match_3,Score_3,Match_4,Score_4,Match_5,Score_5,Match_6,Score_6,Match_7,Score_7,Match_8,Score_8,Match_9,Score_9,Match_10,Score_10
2302,Mason Appleton,Mark Jankowski,0.2727326804952894,Alexander Burmistrov,0.18015476030063526,Jordan Nolan,0.17766448257581932,Brandon Sutter,0.16912595790972274,Mikhail Grigorenko,0.16677063957885987,Nick Shore,0.15697677272865507,Tim Schaller,0.15592738422272567,Jack Roslovic,0.15299433347052252,Filip Chytil,0.15029804556499718,Darroll Powe,0.13341884754017336
1296,Patrick Wiercioch,Rasmus Dahlin,0.2726896121097381,Victor Mete,0.24471628478267293,Carson Soucy,0.2380977716154019,Danny DeKeyser,0.23372116994229344,Erik Johnson,0.21126405700376125,Aaron Ekblad,0.20587593637861604,Marc Staal,0.20581777927183914,Dylan DeMelo,0.20342829066547177,Mark Barberio,0.2027632874188268,Nicolas Hague,0.19624680551363177
448,Michael Ryan,Jack Roslovic,0.27266884071707925,Rod Pelley,0.22986874383655237,Alexander Kerfoot,0.22904387917518873,Tyler Bozak,0.22864450193075736,Alex Newhook,0.22469556855551917,Karson Kuhlman,0.21762903321922586,Ryan Johansen,0.2165693151564746,Kyle Brodziak,0.2141977132587982,Shane Pinto,0.2102456094039807,Colton Sissons,0.20910922131658047
809,Andrew Ebbett,Cody Hodgson,0.27259970067067163,Mattias Janmark,0.25150913293074567,Sam Bennett,0.21346788525887922,Mikael Backlund,0.20755826742149291,Peter Regin,0.20383621832333243,Nico Sturm,0.19911825710416298,Cedric Paquette,0.19353222926942285,Dylan Larkin,0.18843245516736543,Nathan Gerbe,0.18707717999952866,Colin Blackwell,0.1870303603914625
545,Marc-Antoine Pouliot,Mikhail Grigorenko,0.27254361082906686,Darroll Powe,0.2648675422669729,Micheal Haley,0.2592647010651885,William Karlsson,0.2472629994349682,Tim Brent,0.2241341077983121,Tim Schaller,0.21195684799778092,Joe Colborne,0.19857767886394054,Jesse Winchester,0.19697226193519424,Adam Gaudette,0.1895402699072138,Riley Nash,0.18743522831276008
2469,Jani Hakanpaa,Nate Prosser,0.27232498174688125,Andrej Sustr,0.20014103803429728,Josh Brown,0.16695254978739327,Mirco Mueller,0.1590740754195661,Haydn Fleury,0.15408739698632504,Jordan Hendry,0.1495230814339015,Adam Pelech,0.14593963376978372,Mike Lundin,0.14267224593570674,Cody Ceci,0.13786140459158594,Jack Hillen,0.13566237397583605
2400,Tobias Bjornfot,Jacob Bryson,0.2721846693522879,Morgan Rielly,0.27113410355062556,Gustav Lindstrom,0.2424084021510058,Oscar Klefbom,0.24230547762962823,Dmitry Kulikov,0.21760538119848008,Chad Ruhwedel,0.21605303562573175,Ryan Murphy,0.1976148212555,Brian Lashoff,0.19691131049236218,Justin Faulk,0.19595333810043197,Eric Gryba,0.19519220611829696
2217,Casey Mittelstadt,Brian Flynn,0.2721054474371311,Markus Granlund,0.1881083364216326,Tyler Bozak,0.16149740599555987,Jacob Josefson,0.15068451916124428,Kyle Chipchura,0.14990745276925363,Curtis Lazar,0.14404738013000815,Casey Cizikas,0.13929598081737088,Nic Dowd,0.1354335546419241,Oscar Lindberg,0.13288399889725927,Rod Pelley,0.13237295061205676
1512,Brett Bellemore,Radko Gudas,0.27161668301835384,Nick Jensen,0.2645775601877251,Michael Stone,0.2513024764743175,Mike Reilly,0.2344143125852475,Jon Merrill,0.18399315595668583,Cal Foote,0.18178842896704564,Travis Hamonic,0.18114677677859148,Joel Edmundson,0.17581556517177122,Logan Stanley,0.1493834610441348,Brian Lee,0.1477806428323631
1153,Justin Falk,Luca Sbisa,0.27153069401757723,Luke Schenn,0.23980840949009333,John Moore,0.22145602526266558,Darnell Nurse,0.1676306329091932,Alex Biega,0.15211644753837963,Deryk Engelland,0.15145189206873472,Alexei Emelin,0.1508805489036675,Jonathan Ericsson,0.14361813031377374,Jakob Chychrun,0.12793304657782764,Scott Mayfield,0.12615592619246077
2307,Michael Bunting,Ondrej Palat,0.27084789395800485,Tomas Tatar,0.22646471810251478,Kirill Kaprizov,0.2085595015707716,Jason Robertson,0.19866307457373444,Brandon Saad,0.19411113850259287,Jaden Schwartz,0.19113118077500593,Filip Forsberg,0.17454683292343104,David Perron,0.1742556638237462,Gabriel Landeskog,0.1728837386048949,Mike Hoffman,0.16744241093347212
406,Georges Laraque,Rene Bourque,0.2705475829584466,Jakob Silfverberg,0.2023576996081268,Jamal Mayers,0.19969963440682686,Jordin Tootoo,0.17014698922227303,Scottie Upshall,0.16926694424954666,Gustav Nyquist,0.16256342411306118,Richard Park,0.15938322262814442,Adam Hall,0.12675136219105929,Lee Stempniak,0.12541780264223149,Ales Hemsky,0.12288217295687902
2287,Jonas Siegenthaler,TJ Brodie,0.2704369542370706,Quinn Hughes,0.21437860684757995,John Marino,0.16866948010649738,David Savard,0.16063725134784199,Matt Grzelcyk,0.15252914888347538,Alexander Edler,0.14961691167182734,Ben Chiarot,0.14220507035944704,Travis Dermott,0.1393863377534706,Kent Huskins,0.1391082159380551,Noah Hanifin,0.13850269820238992
1113,Jakub Kindl,Jason Garrison,0.26929146977519,Adam Larsson,0.24690094534194784,Brayden McNabb,0.22112364259252118,Esa Lindell,0.2016627037381101,Brett Kulak,0.20143848216694768,Jacob Trouba,0.19172634960881882,Oliver Ekman-Larsson,0.18960754495580043,Jaccob Slavin,0.18498538953329455,Marcus Pettersson,0.18039234956061861,Marco Scandella,0.17909769647011684
1888,Shea Theodore,Jared Spurgeon,0.2691714326622375,Roman Josi,0.24990305419194578,Ryan Ellis,0.21204880990116937,Drew Doughty,0.18733430925397498,MacKenzie Weegar,0.18485412903023415,Erik Karlsson,0.1633501305623804,Victor Hedman,0.1468335546276201,Kris Letang,0.14315010608351275,Seth Jones,0.13800339195836012,Jaccob Slavin,0.13775323549589533
103,John Pohl,Jesper Boqvist,0.26899058303075624,Darroll Powe,0.2587226181773578,Sheldon Dries,0.2568776733474714,Lars Eller,0.25417737701535204,Filip Chytil,0.22615014926090865,Chris Tierney,0.22332672501047893,Brad Malone,0.2166074444505098,James Wright,0.21065384513061444,Chris VandeVelde,0.21023377096420276,William Karlsson,0.20638884255427278
2383,Nick Suzuki,Carl Soderberg,0.2689272417742101,Andrew Shaw,0.25582693534118967,Danton Heinen,0.25299910637430695,Kevin Hayes,0.24973299145399408,Dave Bolland,0.24734852968077586,Brock Nelson,0.24391150787201685,Nico Hischier,0.2424262257351965,Boone Jenner,0.24061365297457304,Tommy Wingels,0.21985652284776422,Ryan Spooner,0.21842912636739334
1145,Grant Clitsome,Jon Merrill,0.2687631879510674,David Savard,0.237918386636421,Jeremy Lauzon,0.21260397160413452,Steven Kampfer,0.21083777387833297,Ben Chiarot,0.19548447181019868,Vladislav Gavrikov,0.19011701762436437,Derrick Pouliot,0.1730204968182683,Dalton Prout,0.16322941378343025,Nick Seeler,0.16123132752006417,Jonas Siegenthaler,0.1588713783479296
898,Brad Staubitz,B.J. Crombeen,0.2686937587667907,Jack Skille,0.1794307302033071,Jordan Caron,0.13813478420998007,Beau Bennett,0.1293593359947478,Josh Jooris,0.1241404762652103,Evgeny Svechnikov,0.12119162678279694,Brandon Yip,0.10411837916263235,Jake Virtanen,0.1019046978681794,Pavel Buchnevich,0.09445402054039483,Miikka Salomaki,0.08153887972372705
2377,Mario Ferraro,Henri Jokiharju,0.26863465232711997,Ilya Lyubushkin,0.21116713257943107,Caleb Jones,0.20695001711543914,Eric Gryba,0.17137309964442735,Brady Skjei,0.16890932087644592,Jake McCabe,0.16734341885791465,Jared Cowen,0.16079959181900125,Connor Carrick,0.14831851240872407,Matt Bartkowski,0.14415238589960414,Josh Brown,0.1375351178106936
857,John Mitchell,Luke Glendening,0.26858131308862154,Chris Tierney,0.17087366650934785,Torrey Mitchell,0.17030968711085037,Tyson Jost,0.16010673123769603,Christian Dvorak,0.14450181790036454,Colton Sissons,0.13156502128642827,Sam Gagner,0.1294506171920024,Darren Helm,0.12265704700559853,Marcus Kruger,0.11922362537858192,Cody Eakin,0.11111668410982446
1636,Greg McKegg,Chris Wagner,0.2680749633923991,Isac Lundestrom,0.25174499888682567,Kevin Porter,0.23464528520023656,Travis Boyd,0.2306752354587561,Kevin Rooney,0.21025692492075515,Chris VandeVelde,0.19560498954683786,David Kampf,0.19290731816969756,Frederik Gauthier,0.18537369313152824,Adam Gaudette,0.1839385384104412,Steven Lorentz,0.17343137313958135
971,Brendan Mikkelson,Martin Fehervary,0.26804494181859484,Troy Stecher,0.2595553421285903,Noah Hanifin,0.22785641788057526,Jonathan Ericsson,0.2227406621246325,Zach Bogosian,0.2153833920415548,K'Andre Miller,0.2132287691175464,Ben Hutton,0.2058258670315666,Jakob Chychrun,0.18285633848270955,Anthony Bitetto,0.1809560396484075,John Moore,0.1715537596666535
2482,Morgan Geekie,Lars Eller,0.2680201746217914,Joe Colborne,0.18997601274049888,Trevor Lewis,0.15233307916957367,Brian Boyle,0.13938899454514878,Mason Appleton,0.13388811391272645,Nick Spaling,0.12791018433871776,Nate Thompson,0.12683849142805073,Andrew Copp,0.12675446439350546,Dylan Cozens,0.12653526687466615,Anthony Beauvillier,0.1233958440011189
1842,Chandler Stephenson,Bo Horvat,0.26798550680800154,Jared McCann,0.21867311372376458,William Karlsson,0.21730118206479823,Joel Eriksson Ek,0.19772978736849295,Kyle Turris,0.1959276196595493,Alex Iafallo,0.18667209819875896,Sean Monahan,0.18123892620821783,Erik Haula,0.18027613772886564,Ryan O'Reilly,0.1791223807517213,Zach Hyman,0.17418712384950455
54,Scott Walker,Wayne Simmonds,0.26769010808371446,Martin Erat,0.17166286597805175,Brian Gionta,0.15386927863554828,Kyle Okposo,0.14748153741591777,Josh Bailey,0.140608518369199,Radim Vrbata,0.134482283317683,J-P Dumont,0.1292000560376496,T.J. Oshie,0.12856122147540602,Dustin Brown,0.12032183375826883,Sebastian Aho,0.11696141636986558
1532,Alex Petrovic,Mark Pysyk,0.26759525231986103,Deryk Engelland,0.26411564875509186,Dmitry Kulikov,0.2387913671263452,Luke Schenn,0.22883679791516592,Scott Mayfield,0.22285838612880812,Esa Lindell,0.22154028831953707,Ethan Bear,0.21187909506414518,Markus Nutivaara,0.19152589943041984,Brad Hunt,0.1734099108018863,Oscar Klefbom,0.16637005498391344
2280,Sean Walker,Brian Lee,0.2672524442314089,Derrick Pouliot,0.25407843008260605,Jake Gardiner,0.22977040676066898,Justin Faulk,0.2217516162554227,Derek Forbort,0.22100217940459083,Patrik Nemeth,0.2024642192888783,Ilya Lyubushkin,0.1952155990774997,Jon Merrill,0.18225310489199772,Mark Borowiecki,0.17663577556589863,Dalton Prout,0.17578443581653272
2222,Eeli Tolvanen,Jannik Hansen,0.2671393605648342,Kyle Palmieri,0.2508741076754635,Stephen Gionta,0.2396472577376787,Kyle Okposo,0.23163959185676228,Bryan Rust,0.2310044230141406,Oliver Wahlstrom,0.22983225826931997,Ben Smith,0.223708166579769,Mathieu Joseph,0.22216768637021367,Denis Gurianov,0.21543123418628707,Christian Fischer,0.2137481161272627
2229,Zach Whitecloud,Will Butcher,0.2671273752549908,John Carlson,0.1955293469183663,Eric Gelinas,0.17719397710782542,Dan Girardi,0.1545021489935403,Brandon Montour,0.14415613509734262,Zach Werenski,0.1412379354029694,Simon Despres,0.136407251157003,Aaron Ekblad,0.13344219741989582,Mark Barberio,0.13089747653672967,Matt Gilroy,0.12714345496065338
2402,John Marino,Quinn Hughes,0.26676267020655836,Alexander Edler,0.23739255187043626,Andy Greene,0.23571799741096716,Thomas Hickey,0.2266955851047261,Travis Dermott,0.21478191854719308,Erik Cernak,0.2067175457239202,Toby Enstrom,0.1960707589809575,Matt Irwin,0.18682442279172018,Jonas Siegenthaler,0.171357397621422,Marc Staal,0.1694526214983966
2343,Erik Brannstrom,Ryan O'Byrne,0.2666340942013515,Gustav Forsling,0.23504672935168142,Chad Ruhwedel,0.2067920645299532,Mike Reilly,0.20649347580390762,Nick Leddy,0.19446250690963884,Morgan Rielly,0.19391466584165926,Dmitry Orlov,0.185201143815085,Tony DeAngelo,0.17867295998270677,Greg Pateryn,0.1777464387661893,Keaton Ellerby,0.1736217342453143
1862,Adam Pelech,Jamie Oleksiak,0.26662375692048806,Cam Fowler,0.22985006824894524,Justin Schultz,0.17026132116486556,Nick Leddy,0.15634548179864832,Jason Garrison,0.15233722111575687,Travis Hamonic,0.14881541078030103,Anton Stralman,0.14605992513728838,Justin Faulk,0.1410858778227775,Victor Hedman,0.136586686228508,Jonathan Ericsson,0.1290639037446187
1179,Magnus Paajarvi,Tom Pyatt,0.26647797593477307,Lauri Korpikoski,0.2463608778447404,Kyle Clifford,0.19912034279297697,Nick Ritchie,0.18328515373325718,Lawson Crouse,0.1764570240988172,Brock McGinn,0.14038674794870568,William Carrier,0.13874728812071507,Shawn Matthias,0.13734624880580484,Tomas Nosek,0.13377625660706657,Vladimir Sobotka,0.13370718705013632
1550,Luke Gazdic,Andreas Martinsen,0.26646580945054593,Matt Beleskey,0.2660107842216458,Jay Rosehill,0.2193697233055415,Tyler Motte,0.20228206037073576,Jimmy Vesey,0.1933861407755892,John Hayden,0.18944605670769127,Cody McLeod,0.18665527639066548,Riley Cote,0.18473353735601453,Boris Katchouk,0.18469689666588407,Jesse Joensuu,0.18154795987056854
1110,Colin McDonald,Carter Rowney,0.2658174254925059,Jared Boll,0.2043515611686316,Carl Grundstrom,0.18127894986004078,Zack Kassian,0.17011890875646876,Nicolas Aube-Kubel,0.15058856708021456,Juho Lammikko,0.1447344358619018,B.J. Crombeen,0.1412863099792295,Linden Vey,0.13488929514886008,Anthony Stewart,0.1347567597363323,Kevin Westgarth,0.13338979527767547
1844,Brock McGinn,Shawn Matthias,0.2657990635907458,Kyle Clifford,0.21388299201732427,Lauri Korpikoski,0.18191954740469285,Lawson Crouse,0.16432638897996465,Nick Ritchie,0.16350157720884184,Jamie McGinn,0.14871795152414383,Vladimir Sobotka,0.14706495800740454,Jiri Tlusty,0.1353679560997507,Magnus Paajarvi,0.1306783630499043,Tom Pyatt,0.12778234113153536
1221,Korbinian Holzer,Alex Biega,0.265411767070352,Cam Fowler,0.22446910482355686,Adam Pelech,0.2143656340935489,Taylor Chorney,0.18992369747417395,Luke Schenn,0.18484309633224227,Mario Ferraro,0.176328577566835,Darnell Nurse,0.17182710731025239,Justin Schultz,0.16918289635990388,Deryk Engelland,0.1682028691387212,Morgan Rielly,0.16798122573561858
962,Tyson Strachan,Zach Bogosian,0.2652932169258998,Robert Hagg,0.2606342503660516,Alexander Romanov,0.235382832502606,Andre Benoit,0.22265443474644775,Radim Simek,0.20345508985379626,Vladislav Gavrikov,0.201194794734164,Jeremy Lauzon,0.19527394054714475,Nick Seeler,0.19441975345410636,Nick Holden,0.1905544979783005,Joe Morrow,0.18585423476080584
2118,Filip Chytil,Adam Lowry,0.26523076220691283,Jared McCann,0.2492228168128701,Elias Lindholm,0.24668344281425128,Jay Beagle,0.23937360207331881,Casey Cizikas,0.2209873088576138,Kyle Turris,0.2135526767457957,Bo Horvat,0.2110664109727305,Trevor Lewis,0.20824028946513837,Chris Tierney,0.19977950460381286,Christian Dvorak,0.1963885103428781
2454,Mason Marchment,Conor Sheary,0.2652163525964039,Gabriel Landeskog,0.24892686955152182,Anders Lee,0.23719044960652788,Jake DeBrusk,0.2177721507414884,Michael Bunting,0.21417314480367836,Brandon Saad,0.20430239405587183,Andreas Johnsson,0.18835728835838128,Joel Farabee,0.18765258090008066,Ondrej Palat,0.1862455176395495,Tomas Tatar,0.1802872018813054
1712,Andy Andreoff,Tanner Glass,0.2649099686634679,Brandon Bollig,0.1948041015508688,Rudolfs Balcers,0.17728861647692565,Adam Erne,0.1738188320622272,Max Comtois,0.14473398839826782,Ryan Lomberg,0.14251505571456388,Paul Byron,0.13787228799799364,Max Jones,0.13584792895049247,Chris Terry,0.13191809277604605,Austin Wagner,0.12907023029827944
616,Aaron Johnson,Josh Gorges,0.26487150321865577,Andy Greene,0.20447340119437024,Mark Stuart,0.1878029985542502,Dmitry Orlov,0.18752885813019304,Morgan Rielly,0.17292679883845574,Alexandre Picard,0.17235140791945813,Mike Mottau,0.16996487621485398,Trevor van Riemsdyk,0.1627517431771704,Freddy Meyer,0.16110286426863538,Ben Chiarot,0.16104245965699862
2083,Clayton Keller,Sam Reinhart,0.2648371689039408,Brayden Schenn,0.26004068193024943,Darren Helm,0.24240598958044177,Blake Coleman,0.23886870223812456,Bryan Little,0.23851757390421172,Artem Anisimov,0.234924209251817,Derek Ryan,0.22323649798818235,Nick Schmaltz,0.2205210985451855,Andrew Copp,0.21213585154717912,Kyle Turris,0.19486089212340238
374,Niko Kapanen,Mikhail Grabovski,0.2647399309781946,Brock Nelson,0.2614463142431896,Radek Faksa,0.25984855251776884,Alex Wennberg,0.25703660314958093,Tyler Bozak,0.2538524385599877,Cody Eakin,0.24174819021323501,Alex Galchenyuk,0.2250092843500898,Dave Bolland,0.22008661568879545,Derek MacKenzie,0.21000417332005444,Tyler Kennedy,0.20993316009759772
1008,Cal O'Reilly,Nic Dowd,0.26421960163673625,Jake Dowell,0.2501568164401867,Ivan Barbashev,0.2435645090539372,Tom Wandell,0.23227604765535878,Nico Sturm,0.22842151402739183,Noel Acciari,0.2220892070228355,Rob Schremp,0.20759982909170419,Erik Haula,0.18637425973621521,Kamil Kreps,0.1853066060260425,Tyler Bozak,0.18503334181218842
2393,Dominik Kubalik,TJ Galiardi,0.263979937143324,Ryan Hartman,0.2437544486823235,Conor Sheary,0.2355832478472251,Pat Maroon,0.22863415147068325,Josh Leivo,0.21128207425652581,Andreas Johnsson,0.20736244089618353,Ryan Dzingel,0.18581676445104572,Michael Raffl,0.17701698735381965,Tomas Jurco,0.1739614836942562,Anthony Duclair,0.1700553839791562
2202,Ethan Bear,Oscar Klefbom,0.2635922963435671,Marco Scandella,0.25023538582256255,Deryk Engelland,0.24087277078394756,Alex Petrovic,0.23093465335783414,Jamie Oleksiak,0.22279594755686513,Dmitry Kulikov,0.21382697252016608,Ryan Lindgren,0.20068518908443073,Morgan Rielly,0.1992361504303725,Marcus Pettersson,0.19324012889016612,Chad Ruhwedel,0.19140346972133673
658,Sandis Ozolinsh,John Carlson,0.2635855594292353,Mark Giordano,0.24793084856541847,Marc-Edouard Vlasic,0.2352495182192121,Duncan Keith,0.2331737701287301,Willie Mitchell,0.2157375496932965,Jay Bouwmeester,0.20491455230510608,Lubomir Visnovsky,0.16874025494386716,Chris Phillips,0.16817629609651108,Scott Hannan,0.1646464571496417,Zdeno Chara,0.149974723124161
1416,Sven Baertschi,Vladimir Sobotka,0.2633453462822123,Micheal Ferland,0.23073814234485818,Trevor Moore,0.19944295002783513,Jordan Greenway,0.1970022451624577,Drew Miller,0.19605619591981827,Jamie McGinn,0.19317170507960088,Tom Pyatt,0.1903236126814936,Artturi Lehkonen,0.1900131489822564,William Carrier,0.16411140322978546,Kyle Clifford,0.1634570825056042
773,Joel Kwiatkowski,Jamie McBain,0.26270583563000005,Matt Hunwick,0.2292178073992376,Henrik Tallinder,0.2235142093130311,Lukas Krajicek,0.22052661523914824,Andrew MacDonald,0.21924064471977112,Christian Backman,0.2165421278893787,Chris Wideman,0.21513611326918247,Jack Hillen,0.2145468806946067,Brandon Carlo,0.20331554066657573,Brett Lebda,0.1965817350266526
2153,Brendan Lemieux,Jordan Martinook,0.26259615033647415,Nick Ritchie,0.25698167296871416,Sammy Blais,0.24681490252535168,Ryan Dzingel,0.24068241848841282,Matt Hendricks,0.22984807402999596,Andrew Desjardins,0.22712418560256817,Vladimir Sobotka,0.1949349832148183,Adrian Kempe,0.19246681141933833,Dryden Hunt,0.18468399781953773,Drake Caggiula,0.16061472709513025
1997,Lawson Crouse,Kyle Clifford,0.2623790860726938,Lauri Korpikoski,0.24476917862741798,Shawn Matthias,0.23288702867234734,Brock McGinn,0.21526660990738627,Magnus Paajarvi,0.21517206220212226,Jamie McGinn,0.17670873814614035,Tom Pyatt,0.16097347301391962,Matt Beleskey,0.14599515023400544,J.T. Miller,0.14486256087727917,Nick Foligno,0.14366138288046423
2070,J.T. Compher,Teddy Purcell,0.2621620832956798,Milan Lucic,0.2518992345326142,Benoit Pouliot,0.24205313211275642,Brandon Tanev,0.23800546553893484,Justin Abdelkader,0.2288231876569213,Marcus Johansson,0.22772572895596402,J.T. Miller,0.22590872139509277,Phillip Danault,0.2244340514992722,Matt Moulson,0.21365828815074775,Paul Byron,0.20695640736914583
2465,Gustav Lindstrom,Gustav Forsling,0.2621518785757876,Jacob Larsson,0.24837868808862848,Erik Brannstrom,0.21806443282203783,Neal Pionk,0.20692063810223016,Tobias Bjornfot,0.19876316687005094,Luke Witkowski,0.197348809621625,Filip Hronek,0.19150018314131578,Jon Merrill,0.18669409247758104,Ryan O'Byrne,0.18205270227119358,Erik Gudbranson,0.18052217352825933
1228,Keith Aulie,Korbinian Holzer,0.26214767415328744,Deryk Engelland,0.23102315780290725,Ethan Bear,0.22756083501416585,Jakob Chychrun,0.22604628096141632,Mario Ferraro,0.22570166352990817,Oscar Klefbom,0.22534887247597477,Marco Scandella,0.2250437339271092,Ryan Murphy,0.20460871198221964,Josh Mahura,0.19722028427525237,Luke Schenn,0.19718319395744696
1135,Trevor Gillies,Austin Watson,0.2620515756563293,Markus Hannikainen,0.21782172704901645,Frazer McLaren,0.20065516181188892,Alex Nylander,0.19044792137125746,Pierre-Edouard Bellemare,0.1853549370217029,Jacob de la Rose,0.1804962944339843,Brett Seney,0.17456220974846096,Tom Sestito,0.17317056884379609,Nick Foligno,0.17250052986659697,Joseph Blandisi,0.1676921055905587
68,Patrice Brisebois,Scott Hannan,0.2620021653153367,Alexander Edler,0.25551599714292655,Sean O'Donnell,0.2324651215020315,Andy Greene,0.22075444994013513,Brent Seabrook,0.19959315825343202,Colin White,0.19769116601894246,Robyn Regehr,0.14396974075148347,Jack Johnson,0.14359603459325804,Alex Goligoski,0.11121603595549205,Brian Campbell,0.09961685895132619
1952,Jason Dickinson,Leo Komarov,0.2618913936416981,Marcus Kruger,0.25369205999131145,Victor Rask,0.20439922526649637,Sean Kuraly,0.1965052397595928,Tommy Wingels,0.19232833500400523,Oskar Sundqvist,0.18834660930912897,Devin Shore,0.18230706766780566,Zack Smith,0.1607461957856208,Jean-Gabriel Pageau,0.1606744834511044,Colin Fraser,0.15908693364729642
618,Thomas Pock,Neal Pionk,0.2614480477600751,Nick Holden,0.2562008454618191,Radko Gudas,0.2354850753516317,Aaron Rome,0.2228514744907222,Jake Bean,0.22195673307963845,Philip Larsen,0.22165622529866694,Steven Kampfer,0.22043985139084096,Filip Hronek,0.2045804450258989,Gavin Bayreuther,0.20285549278813778,Matt Jones,0.19956981985951106
2333,Matt Roy,Adam McQuaid,0.26126027200636354,Anton Stralman,0.20077874281492863,Ryan Lindgren,0.19656402517853536,Justin Holl,0.19116496864292115,Brian Dumoulin,0.19044963102363852,Matt Dumba,0.1863364432298858,Calvin de Haan,0.18296294289147497,Rasmus Andersson,0.18177132416572053,Erik Karlsson,0.17779075962612062,Jamie Oleksiak,0.1742684059974335
481,Jim Slater,Jerred Smithson,0.2606843078066576,Jay McClement,0.13539345400775796,Brad Richardson,0.10701978664853411,Kyle Chipchura,0.10395112873878372,Jay Beagle,0.09221688432399633,Adam Lowry,0.08835425653249242,Bo Horvat,0.08502955668655439,Dominic Moore,0.08481304583197699,Marcel Goc,0.06992073518271635,Trevor Lewis,0.06607848662676202
1315,Raphael Diaz,Tyson Barrie,0.2604850128604587,Rasmus Andersson,0.22030435062902648,Markus Nutivaara,0.21660859913833155,Andrej Sustr,0.21403512057571156,Thomas Chabot,0.20902538322547473,Travis Sanheim,0.20538661435249708,Anton Stralman,0.20316413472695266,Jaccob Slavin,0.20229495543262688,Brayden McNabb,0.20078577213218643,Mark Barberio,0.19548689098092695
885,Kevin Porter,David Kampf,0.2603883862039792,Travis Boyd,0.23715843938233377,Curtis Lazar,0.21883558154713792,Greg McKegg,0.20869766393379485,Colin Greening,0.19328203376004677,Denis Malgin,0.1662222555274873,Robby Fabbri,0.16255485992726001,Joakim Andersson,0.16071141815494258,Nathan Gerbe,0.14807283705651786,Nolan Patrick,0.14280666324149238
2365,Blake Lizotte,Colton Sissons,0.26038273134971757,Christian Dvorak,0.2419344524278092,Casey Cizikas,0.21949571262781095,Erik Haula,0.21194112026597503,Bo Horvat,0.21081377732963938,Chris Tierney,0.20700343437398971,Sean Monahan,0.20111836997019594,Torrey Mitchell,0.19482709090022468,Lars Eller,0.1903562915690009,Ryan O'Reilly,0.1823104424498001
2177,David Kampf,Curtis Lazar,0.26035514585954905,Nick Spaling,0.2506134735535854,Jay Beagle,0.1966541032618154,James Sheppard,0.16893116379258608,Kyle Chipchura,0.12458722820675584,Casey Cizikas,0.11958727957604251,Trevor Lewis,0.11758377939824993,Brandon Sutter,0.10910787617789852,Jared McCann,0.1000640539510544,Kevin Porter,0.09997946550971079
1442,Leo Komarov,Marcus Kruger,0.26023912647759206,Mark Letestu,0.20426411697328173,Colton Sceviour,0.2022082080640525,Victor Rask,0.19232161677718843,Torrey Mitchell,0.19018417024775455,Derek MacKenzie,0.18832650936593798,Radek Faksa,0.1842184056723164,Tommy Wingels,0.17308055334536632,Sam Gagner,0.15876099292511672,Vladislav Namestnikov,0.14546304053735798
2144,Christian Djoos,TJ Brodie,0.26015391065273097,Michal Kempny,0.24248102384100045,Yannick Weber,0.2419973572648627,Jonas Siegenthaler,0.23009821634178973,Jeremy Lauzon,0.2161577624085638,Vladislav Gavrikov,0.20791740569663997,Matt Hunwick,0.20763463271516172,Derrick Pouliot,0.20438699620402961,Joakim Ryan,0.19549691741743147,Sheldon Brookbank,0.19228157796933745
1546,Connor Carrick,Andrej Sustr,0.2600504155723734,Clayton Stoner,0.2377221119050637,Brady Skjei,0.23385058596513963,Brad Hunt,0.19749756812140712,Chris Butler,0.19261033986320228,Esa Lindell,0.18004379290331976,Nikita Nikitin,0.17882053743905063,Chris Wideman,0.1780507942098099,Erik Gustafsson,0.17733936637951106,Ryan Wilson,0.17459851863631348
1885,Michael McCarron,Joey Crabb,0.25996198983343316,Tobias Rieder,0.23851381423186066,Brett Connolly,0.2133934482390612,Josh Bailey,0.205047457525078,Daniel Sprong,0.1848608778842545,Jimmy Hayes,0.17847099035774422,Matt Halischuk,0.1754772480129915,Wayne Simmonds,0.16905374568678191,Anthony Peluso,0.1607415709270445,Patrick Kaleta,0.1553313892964401
2622,Max Willman,Frederik Gauthier,0.25989719963840907,Rasmus Kupari,0.22180833062100005,John McCarthy,0.20950092295984687,Micheal Haley,0.20777010564261222,Tage Thompson,0.20257936574716037,Byron Froese,0.19094415155579825,Reese Johnson,0.1825965431111328,Patrick Brown,0.18190362140574518,Jesper Boqvist,0.18006911075087337,Johan Larsson,0.1799849605300539
1941,Casey Nelson,Niko Mikkola,0.25980372788080247,Nate Prosser,0.2544826422882863,Brendan Guhle,0.22348720988389265,Adam Pelech,0.21322559227105775,Jan Rutta,0.2119261661136486,Christian Jaros,0.20761921422978116,Justin Schultz,0.20200436204471417,Steven Santini,0.1997422611802131,Cam Fowler,0.17535081722979123,Martin Marincin,0.16674020938681922
2194,Nick Seeler,Ben Chiarot,0.2594761612606442,Alexander Romanov,0.2461818586938178,Steven Kampfer,0.21313895600263882,Michael Matheson,0.1847097170550786,Jeremy Lauzon,0.16215112529968248,Nick Holden,0.1552885666084738,David Savard,0.15471373572135527,Robert Hagg,0.15469034905238455,Jon Merrill,0.14975406948906708,Andre Benoit,0.14740574675671925
